market,arrival_date,arrivals_tonnes,variety,minimum_price,maximum_price,modal_price
Channapatana,15/10/2016,1.0,Tomato,600,800,700
Channapatana,17/10/2016,2.0,Tomato,500,700,600
Channapatana,18/10/2016,1.0,Tomato,500,800,650
Channapatana,19/10/2016,1.0,Tomato,600,800,700
Channapatana,20/10/2016,2.0,Tomato,500,700,600
Channapatana,21/10/2016,1.0,Tomato,1000,1400,1200
Channapatana,22/10/2016,1.0,Tomato,1000,1200,1100
Channapatana,24/10/2016,1.0,Tomato,600,800,700
Channapatana,25/10/2016,2.0,Tomato,400,600,500
Channapatana,26/10/2016,2.0,Tomato,600,800,700
Channapatana,27/10/2016,2.0,Tomato,400,700,550
Channapatana,28/10/2016,2.0,Tomato,400,700,550
Channapatana,29/10/2016,1.0,Tomato,800,1000,900
Channarayapatna,1/10/2016,20.0,Tomato,100,100,100
Channarayapatna,3/10/2016,8.0,Tomato,300,300,300
Channarayapatna,7/10/2016,10.0,Tomato,250,250,250
Channarayapatna,14/10/2016,5.0,Tomato,200,200,200
Channarayapatna,25/10/2016,10.0,Tomato,150,150,150
Chickkaballapura,1/10/2016,52.0,Tomato,300,1300,900
Chickkaballapura,2/10/2016,55.0,Tomato,300,1300,950
Chickkaballapura,3/10/2016,44.0,Tomato,300,1500,1000
Chickkaballapura,7/10/2016,54.0,Tomato,300,1300,900
Chickkaballapura,8/10/2016,53.0,Tomato,300,1200,850
Chickkaballapura,9/10/2016,62.0,Tomato,300,1300,900
Chickkaballapura,10/10/2016,59.0,Tomato,300,1300,900
Chickkaballapura,11/10/2016,55.0,Tomato,300,1200,850
Chickkaballapura,12/10/2016,63.0,Tomato,300,1300,900
Chickkaballapura,14/10/2016,53.0,Tomato,250,920,700
Chickkaballapura,15/10/2016,72.0,Tomato,300,1070,700
Chickkaballapura,16/10/2016,41.0,Tomato,300,1050,750
Chickkaballapura,17/10/2016,37.0,Tomato,250,1100,800
Chickkaballapura,18/10/2016,46.0,Tomato,300,1200,900
Chickkaballapura,19/10/2016,48.0,Tomato,300,1100,800
Chickkaballapura,21/10/2016,47.0,Tomato,300,1100,800
Chickkaballapura,22/10/2016,86.0,Tomato,300,1000,700
Chickkaballapura,23/10/2016,36.0,Tomato,250,760,500
Chickkaballapura,24/10/2016,42.0,Tomato,250,750,510
Chickkaballapura,25/10/2016,59.0,Tomato,250,700,450
Chickkaballapura,26/10/2016,46.0,Tomato,250,700,500
Chickkaballapura,27/10/2016,85.0,Tomato,250,750,520
Chickkaballapura,28/10/2016,91.0,Tomato,250,750,510
Chickkaballapura,29/10/2016,82.0,Tomato,250,760,530
Chickkaballapura,30/10/2016,13.0,Tomato,250,700,525
Chickkaballapura,31/10/2016,11.0,Tomato,250,500,400
Chikkamagalore,3/10/2016,151.0,Tomato,893,1293,1093
Chikkamagalore,4/10/2016,57.0,Tomato,1047,1447,1247
Chikkamagalore,5/10/2016,91.0,Tomato,1047,1447,1247
Chikkamagalore,6/10/2016,71.0,Tomato,993,1393,1193
Chikkamagalore,7/10/2016,74.0,Tomato,783,1183,983
Chikkamagalore,14/10/2016,93.0,Tomato,700,1100,900
Chikkamagalore,18/10/2016,49.0,Tomato,704,1004,804
Chikkamagalore,19/10/2016,104.0,Tomato,505,905,705
Chikkamagalore,20/10/2016,44.0,Tomato,517,917,717
Chikkamagalore,21/10/2016,69.0,Tomato,502,902,702
Chikkamagalore,22/10/2016,76.0,Tomato,565,965,765
Chikkamagalore,24/10/2016,154.0,Tomato,473,873,673
Chikkamagalore,25/10/2016,35.0,Tomato,442,842,642
Chikkamagalore,26/10/2016,81.0,Tomato,492,892,692
Chikkamagalore,27/10/2016,70.0,Tomato,351,751,551
Chikkamagalore,28/10/2016,110.0,Tomato,395,895,595
Davangere,1/10/2016,20.0,Tomato,400,500,450
Davangere,4/10/2016,18.0,Tomato,600,800,700
Davangere,5/10/2016,17.0,Tomato,400,600,500
Davangere,6/10/2016,8.0,Tomato,400,500,450
Davangere,7/10/2016,10.0,Tomato,400,500,450
Davangere,13/10/2016,15.0,Tomato,400,500,450
Davangere,14/10/2016,10.0,Tomato,400,500,450
Davangere,18/10/2016,10.0,Tomato,200,300,250
Davangere,19/10/2016,13.0,Tomato,300,500,400
Davangere,20/10/2016,17.0,Tomato,300,500,400
Davangere,21/10/2016,16.0,Tomato,300,500,400
Davangere,22/10/2016,17.0,Tomato,300,500,400
Davangere,25/10/2016,17.0,Tomato,300,400,350
Davangere,26/10/2016,13.0,Tomato,200,400,300
Davangere,28/10/2016,18.0,Tomato,100,400,250
Doddaballa Pur,1/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,3/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,4/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,5/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,6/10/2016,1.0,Tomato,800,1200,1000
Doddaballa Pur,7/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,13/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,14/10/2016,1.0,Tomato,800,1200,1000
Doddaballa Pur,17/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,18/10/2016,1.0,Tomato,800,1200,1000
Doddaballa Pur,19/10/2016,1.0,Tomato,800,1200,1000
Doddaballa Pur,20/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,21/10/2016,1.0,Tomato,800,1200,1000
Doddaballa Pur,22/10/2016,1.0,Tomato,800,1100,1000
Doddaballa Pur,24/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,25/10/2016,2.0,Tomato,800,1200,1000
Doddaballa Pur,26/10/2016,2.0,Tomato,400,600,500
Doddaballa Pur,27/10/2016,1.0,Tomato,400,600,500
Doddaballa Pur,28/10/2016,2.0,Tomato,400,600,500
Gowribidanoor,6/10/2016,11.0,Tomato,550,650,600
Gowribidanoor,14/10/2016,11.0,Tomato,600,700,650
Gowribidanoor,22/10/2016,8.0,Tomato,750,850,800
Gowribidanoor,27/10/2016,9.0,Tomato,600,750,700
Gundlupet,17/10/2016,10.0,Tomato,500,500,500
Gundlupet,18/10/2016,10.0,Tomato,500,500,500
Gundlupet,19/10/2016,10.0,Tomato,500,500,500
Gundlupet,20/10/2016,9.0,Tomato,500,500,500
Gundlupet,21/10/2016,8.0,Tomato,600,600,600
Gundlupet,22/10/2016,23.0,Tomato,400,500,400
Gundlupet,25/10/2016,15.0,Tomato,300,300,300
Gundlupet,26/10/2016,23.0,Tomato,230,300,230
Hassan,5/10/2016,1.0,Tomato,1222,1222,1222
Hassan,6/10/2016,25.0,Tomato,477,500,482
Hassan,14/10/2016,20.0,Tomato,582,1206,1100
Hassan,20/10/2016,9.0,Tomato,731,1286,786
Hospet,4/10/2016,13.0,Tomato,450,600,500
Hospet,5/10/2016,16.0,Tomato,300,1000,500
Hospet,9/10/2016,19.0,Tomato,500,700,600
Hospet,16/10/2016,7.0,Tomato,300,1000,600
Hospet,17/10/2016,11.0,Tomato,500,700,600
Hospet,18/10/2016,7.0,Tomato,400,1000,600
Hospet,19/10/2016,4.0,Tomato,350,500,400
Hospet,25/10/2016,18.0,Tomato,400,800,600
Hospet,26/10/2016,9.0,Tomato,400,800,600
K.R.Nagar,1/10/2016,1.0,Tomato,1000,1000,1000
K.R.Nagar,5/10/2016,1.0,Tomato,1500,1500,1500
K.R.Nagar,14/10/2016,1.0,Tomato,1000,1000,1000
K.R.Nagar,26/10/2016,1.0,Tomato,1000,1000,1000
K.R.Nagar,28/10/2016,1.0,Tomato,1000,1000,1000
Malur,1/10/2016,8.0,Tomato,300,1500,1000
Malur,3/10/2016,24.0,Tomato,300,2000,750
Malur,5/10/2016,16.0,Tomato,400,1600,560
Malur,7/10/2016,2.0,Tomato,300,1500,1000
Malur,13/10/2016,74.0,Tomato,340,1500,843
Malur,17/10/2016,14.0,Tomato,400,1500,1140
Malur,18/10/2016,17.0,Tomato,400,1500,1058
Malur,19/10/2016,15.0,Tomato,300,1300,600
Malur,20/10/2016,87.0,Tomato,300,1500,830
Malur,24/10/2016,16.0,Tomato,400,1100,563
Malur,25/10/2016,13.0,Tomato,300,1100,560
Malur,26/10/2016,18.0,Tomato,300,1200,500
Malur,27/10/2016,8.0,Tomato,400,1300,1125
Mulabagilu,1/10/2016,25.0,Tomato,500,2200,1400
Mulabagilu,2/10/2016,18.0,Tomato,535,1665,1100
Mulabagilu,3/10/2016,28.0,Tomato,465,1465,965
Mulabagilu,4/10/2016,22.0,Tomato,465,1535,1000
Mulabagilu,5/10/2016,24.0,Tomato,465,1465,965
Mulabagilu,6/10/2016,28.0,Tomato,465,1335,900
Mulabagilu,7/10/2016,30.0,Tomato,500,1665,1065
Mulabagilu,8/10/2016,22.0,Tomato,500,1665,1065
Mulabagilu,9/10/2016,32.0,Tomato,335,1135,735
Mulabagilu,10/10/2016,32.0,Tomato,335,1000,665
Mulabagilu,11/10/2016,38.0,Tomato,335,1065,700
Mulabagilu,12/10/2016,26.0,Tomato,400,1535,965
Mulabagilu,14/10/2016,19.0,Tomato,335,1335,835
Mulabagilu,15/10/2016,68.0,Tomato,265,800,535
Mulabagilu,16/10/2016,47.0,Tomato,300,935,600
Mulabagilu,17/10/2016,32.0,Tomato,335,1335,835
Mulabagilu,18/10/2016,27.0,Tomato,335,1000,665
Mulabagilu,19/10/2016,35.0,Tomato,265,735,500
Mulabagilu,20/10/2016,66.0,Tomato,200,665,435
Mulabagilu,21/10/2016,67.0,Tomato,200,665,400
Mulabagilu,22/10/2016,53.0,Tomato,200,800,500
Mulabagilu,23/10/2016,47.0,Tomato,335,935,635
Mulabagilu,24/10/2016,43.0,Tomato,265,800,535
Mulabagilu,25/10/2016,50.0,Tomato,200,665,435
Mulabagilu,26/10/2016,50.0,Tomato,200,600,400
Mulabagilu,27/10/2016,63.0,Tomato,200,735,465
Mulabagilu,28/10/2016,60.0,Tomato,200,665,435
Mulabagilu,29/10/2016,39.0,Tomato,265,800,535
Mulabagilu,30/10/2016,30.0,Tomato,235,735,465
Mulabagilu,31/10/2016,29.0,Tomato,265,865,565
Nagamangala,4/10/2016,21.0,Tomato,350,400,370
Nagamangala,5/10/2016,3.0,Tomato,500,500,500
Nagamangala,9/10/2016,12.0,Tomato,333,333,333
Nagamangala,13/10/2016,14.0,Tomato,400,500,400
Nagamangala,15/10/2016,40.0,Tomato,400,500,400
Nagamangala,19/10/2016,7.0,Tomato,400,500,500
Nagamangala,20/10/2016,13.0,Tomato,350,400,400
Nagamangala,22/10/2016,5.0,Tomato,500,500,500
Nagamangala,24/10/2016,3.0,Tomato,250,300,250
Nagamangala,25/10/2016,10.0,Tomato,400,400,400
Nagamangala,26/10/2016,6.0,Tomato,300,350,330
Nagamangala,27/10/2016,30.0,Tomato,400,400,400
Nagamangala,29/10/2016,10.0,Tomato,400,400,400
Ramanagara,1/10/2016,2.0,Tomato,1500,2000,1750
Ramanagara,3/10/2016,6.0,Tomato,1300,1600,1450
Ramanagara,4/10/2016,5.0,Tomato,1500,1700,1600
Ramanagara,5/10/2016,4.0,Tomato,1500,1800,1650
Ramanagara,6/10/2016,5.0,Tomato,1400,1700,1550
Ramanagara,7/10/2016,6.0,Tomato,1400,1600,1500
Ramanagara,8/10/2016,5.0,Tomato,1400,1600,1500
Ramanagara,10/10/2016,9.0,Tomato,1000,1400,1200
Ramanagara,11/10/2016,3.0,Tomato,1400,1600,1500
Ramanagara,12/10/2016,4.0,Tomato,1000,1300,1150
Ramanagara,13/10/2016,8.0,Tomato,800,1200,1000
Ramanagara,14/10/2016,7.0,Tomato,800,1100,950
Ramanagara,15/10/2016,8.0,Tomato,600,1000,800
Ramanagara,17/10/2016,7.0,Tomato,600,800,700
Ramanagara,18/10/2016,6.0,Tomato,800,1000,900
Ramanagara,19/10/2016,9.0,Tomato,600,800,700
Ramanagara,20/10/2016,4.0,Tomato,600,800,700
Ramanagara,21/10/2016,5.0,Tomato,600,1000,800
Ramanagara,22/10/2016,7.0,Tomato,600,900,750
Ramanagara,24/10/2016,9.0,Tomato,700,900,800
Ramanagara,25/10/2016,10.0,Tomato,400,600,500
Ramanagara,26/10/2016,8.0,Tomato,400,600,500
Ramanagara,27/10/2016,10.0,Tomato,400,600,500
Ramanagara,28/10/2016,13.0,Tomato,200,400,300
Ramanagara,29/10/2016,7.0,Tomato,200,400,300
Ramanagara,31/10/2016,6.0,Tomato,200,400,300
Shimoga,1/10/2016,6.0,Tomato,800,1000,900
Shimoga,3/10/2016,7.0,Tomato,400,600,500
Shimoga,5/10/2016,6.0,Tomato,800,1000,900
Shimoga,6/10/2016,6.0,Tomato,600,800,700
Shimoga,7/10/2016,6.0,Tomato,800,1000,900
Shimoga,13/10/2016,8.0,Tomato,300,500,400
Shimoga,14/10/2016,6.0,Tomato,600,800,700
Shimoga,17/10/2016,8.0,Tomato,400,600,500
Shimoga,18/10/2016,6.0,Tomato,400,600,500
Shimoga,19/10/2016,6.0,Tomato,400,600,500
Shimoga,20/10/2016,6.0,Tomato,400,600,500
Shimoga,21/10/2016,6.0,Tomato,400,600,500
Shimoga,24/10/2016,7.0,Tomato,300,500,400
Shimoga,25/10/2016,6.0,Tomato,300,500,400
Shimoga,26/10/2016,6.0,Tomato,400,600,500
Shimoga,28/10/2016,6.0,Tomato,600,800,700
Srinivasapur,1/10/2016,17.0,Tomato,400,1800,1100
Srinivasapur,2/10/2016,18.0,Tomato,265,1665,965
Srinivasapur,3/10/2016,16.0,Tomato,335,1465,900
Srinivasapur,4/10/2016,15.0,Tomato,335,1535,935
Srinivasapur,5/10/2016,15.0,Tomato,335,1400,870
Srinivasapur,6/10/2016,15.0,Tomato,300,1335,820
Srinivasapur,7/10/2016,17.0,Tomato,400,1470,935
Srinivasapur,8/10/2016,18.0,Tomato,335,1465,900
Srinivasapur,9/10/2016,18.0,Tomato,265,1335,800
Srinivasapur,10/10/2016,17.0,Tomato,265,1265,765
Srinivasapur,11/10/2016,16.0,Tomato,335,1200,770
Srinivasapur,12/10/2016,17.0,Tomato,335,1465,900
Srinivasapur,13/10/2016,18.0,Tomato,335,1235,785
Srinivasapur,14/10/2016,19.0,Tomato,465,1065,765
Srinivasapur,15/10/2016,17.0,Tomato,265,935,600
Srinivasapur,16/10/2016,17.0,Tomato,335,965,650
Srinivasapur,17/10/2016,16.0,Tomato,335,1065,700
Srinivasapur,18/10/2016,16.0,Tomato,335,935,635
Srinivasapur,19/10/2016,18.0,Tomato,335,665,500
Srinivasapur,20/10/2016,18.0,Tomato,200,665,435
Srinivasapur,21/10/2016,17.0,Tomato,265,665,465
Srinivasapur,22/10/2016,16.0,Tomato,300,800,550
Srinivasapur,23/10/2016,17.0,Tomato,335,800,570
Srinivasapur,24/10/2016,16.0,Tomato,265,765,515
Srinivasapur,25/10/2016,19.0,Tomato,400,735,570
Srinivasapur,26/10/2016,19.0,Tomato,335,665,500
Srinivasapur,27/10/2016,19.0,Tomato,300,800,550
Srinivasapur,28/10/2016,17.0,Tomato,200,665,435
Srinivasapur,29/10/2016,18.0,Tomato,200,535,365
Srinivasapur,30/10/2016,17.0,Tomato,200,665,435
Srinivasapur,31/10/2016,18.0,Tomato,335,665,500
Udupi,5/10/2016,9.0,Tomato,900,1100,1000
Udupi,19/10/2016,6.0,Tomato,800,1000,900
Udupi,26/10/2016,9.0,Tomato,400,800,600
Bagepalli,1/11/2016,68.0,Tomato,180,390,340
Bagepalli,2/11/2016,48.0,Tomato,200,380,310
Bagepalli,3/11/2016,41.0,Tomato,240,350,280
Bagepalli,4/11/2016,48.0,Tomato,200,280,240
Bagepalli,5/11/2016,51.0,Tomato,210,610,410
Bagepalli,7/11/2016,54.0,Tomato,300,650,460
Bagepalli,8/11/2016,34.0,Tomato,260,480,368
Bagepalli,9/11/2016,38.0,Tomato,210,460,340
Bagepalli,10/11/2016,36.0,Tomato,240,470,340
Bagepalli,14/11/2016,61.0,Tomato,320,460,410
Bagepalli,15/11/2016,35.0,Tomato,260,410,360
Bagepalli,16/11/2016,43.0,Tomato,270,460,340
Bagepalli,17/11/2016,31.0,Tomato,300,460,360
Bagepalli,18/11/2016,11.0,Tomato,320,460,360
Bagepalli,19/11/2016,43.0,Tomato,200,460,340
Bagepalli,21/11/2016,36.0,Tomato,210,460,350
Bagepalli,22/11/2016,34.0,Tomato,240,390,330
Bagepalli,23/11/2016,34.0,Tomato,230,390,310
Bagepalli,24/11/2016,28.0,Tomato,200,460,310
Bagepalli,26/11/2016,34.0,Tomato,210,460,350
Bagepalli,28/11/2016,34.0,Tomato,210,500,410
Bagepalli,29/11/2016,35.0,Tomato,260,380,290
Bagepalli,30/11/2016,24.0,Tomato,210,360,290
Bangarpet,3/11/2016,1.0,Tomato,300,500,400
Bangarpet,4/11/2016,1.0,Tomato,300,400,350
Bangarpet,5/11/2016,1.0,Tomato,250,400,300
Bangarpet,7/11/2016,1.0,Tomato,250,430,360
Bangarpet,8/11/2016,1.0,Tomato,250,400,350
Bangarpet,9/11/2016,2.0,Tomato,200,400,300
Bangarpet,10/11/2016,1.0,Tomato,200,400,350
Bangarpet,11/11/2016,1.0,Tomato,220,380,280
Bangarpet,15/11/2016,1.0,Tomato,300,380,320
Bangarpet,16/11/2016,1.0,Tomato,300,500,400
Bangarpet,17/11/2016,1.0,Tomato,300,450,320
Bangarpet,18/11/2016,1.0,Tomato,300,500,400
Bangarpet,19/11/2016,1.0,Tomato,300,500,350
Bangarpet,23/11/2016,1.0,Tomato,300,514,410
Bangarpet,24/11/2016,1.0,Tomato,250,300,270
Bangarpet,26/11/2016,1.0,Tomato,250,450,380
Bangarpet,28/11/2016,1.0,Tomato,200,300,250
Bangarpet,29/11/2016,1.0,Tomato,250,600,500
Bangarpet,30/11/2016,2.0,Tomato,280,500,450
"Binny Mill (F&V), Bangalore",2/11/2016,47.0,Tomato,500,600,550
"Binny Mill (F&V), Bangalore",3/11/2016,49.0,Tomato,500,600,550
"Binny Mill (F&V), Bangalore",4/11/2016,53.0,Tomato,500,700,600
"Binny Mill (F&V), Bangalore",5/11/2016,50.0,Tomato,500,600,550
"Binny Mill (F&V), Bangalore",7/11/2016,26.0,Tomato,400,500,450
"Binny Mill (F&V), Bangalore",8/11/2016,54.0,Tomato,400,500,450
"Binny Mill (F&V), Bangalore",9/11/2016,54.0,Tomato,400,500,450
"Binny Mill (F&V), Bangalore",10/11/2016,50.0,Tomato,400,500,450
"Binny Mill (F&V), Bangalore",11/11/2016,52.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",14/11/2016,52.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",15/11/2016,53.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",16/11/2016,51.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",18/11/2016,50.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",19/11/2016,49.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",21/11/2016,47.0,Tomato,250,500,450
"Binny Mill (F&V), Bangalore",22/11/2016,46.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",23/11/2016,53.0,Tomato,300,400,350
"Binny Mill (F&V), Bangalore",24/11/2016,46.0,Tomato,300,400,350
"Binny Mill (F&V), Bangalore",25/11/2016,49.0,Tomato,300,400,350
"Binny Mill (F&V), Bangalore",26/11/2016,56.0,Tomato,300,400,350
"Binny Mill (F&V), Bangalore",28/11/2016,49.0,Tomato,300,500,400
"Binny Mill (F&V), Bangalore",29/11/2016,47.0,Tomato,400,500,450
"Binny Mill (F&V), Bangalore",30/11/2016,50.0,Tomato,400,500,450
Channapatana,1/11/2016,1.0,Tomato,300,500,400
Channapatana,2/11/2016,2.0,Tomato,400,600,500
Channapatana,3/11/2016,2.0,Tomato,300,500,400
Channapatana,4/11/2016,2.0,Tomato,400,600,500
Channapatana,5/11/2016,2.0,Tomato,300,500,400
Channapatana,7/11/2016,3.0,Tomato,500,700,600
Channapatana,8/11/2016,2.0,Tomato,300,500,400
Channapatana,9/11/2016,2.0,Tomato,300,500,400
Channapatana,10/11/2016,4.0,Tomato,300,500,400
Channapatana,11/11/2016,2.0,Tomato,300,500,400
Channapatana,12/11/2016,3.0,Tomato,300,500,400
Channapatana,14/11/2016,2.0,Tomato,300,500,400
Channapatana,15/11/2016,3.0,Tomato,300,500,400
Channapatana,16/11/2016,3.0,Tomato,300,500,400
Channapatana,17/11/2016,4.0,Tomato,300,500,400
Channapatana,18/11/2016,3.0,Tomato,300,500,400
Channapatana,19/11/2016,2.0,Tomato,300,500,400
Channapatana,21/11/2016,2.0,Tomato,300,600,450
Channapatana,22/11/2016,3.0,Tomato,300,500,400
Channapatana,23/11/2016,2.0,Tomato,300,500,400
Channapatana,24/11/2016,2.0,Tomato,400,600,500
Channapatana,25/11/2016,3.0,Tomato,300,500,400
Channapatana,26/11/2016,3.0,Tomato,400,600,500
Channapatana,28/11/2016,2.0,Tomato,300,600,450
Channapatana,29/11/2016,3.0,Tomato,400,600,500
Channapatana,30/11/2016,4.0,Tomato,400,600,500
Chickkaballapura,1/11/2016,66.0,Tomato,250,550,400
Chickkaballapura,2/11/2016,110.0,Tomato,250,500,350
Chickkaballapura,4/11/2016,110.0,Tomato,250,550,380
Chickkaballapura,5/11/2016,115.0,Tomato,250,530,450
Chickkaballapura,6/11/2016,46.0,Tomato,250,500,400
Chickkaballapura,7/11/2016,44.0,Tomato,250,500,410
Chickkaballapura,8/11/2016,87.0,Tomato,250,500,425
Chickkaballapura,9/11/2016,52.0,Tomato,250,320,280
Chickkaballapura,11/11/2016,111.0,Tomato,230,310,290
Chickkaballapura,23/11/2016,40.0,Tomato,230,300,250
Chickkaballapura,25/11/2016,61.0,Tomato,250,310,280
Chickkaballapura,26/11/2016,61.0,Tomato,250,320,290
Chickkaballapura,27/11/2016,53.0,Tomato,250,320,280
Chickkaballapura,28/11/2016,60.0,Tomato,230,330,290
Chickkaballapura,29/11/2016,48.0,Tomato,250,380,300
Chickkaballapura,30/11/2016,46.0,Tomato,250,360,310
Chikkamagalore,3/11/2016,66.0,Tomato,309,609,509
Chikkamagalore,4/11/2016,154.0,Tomato,352,652,452
Chikkamagalore,5/11/2016,144.0,Tomato,300,593,393
Chikkamagalore,8/11/2016,72.0,Tomato,317,517,417
Chikkamagalore,9/11/2016,125.0,Tomato,303,503,403
Chikkamagalore,10/11/2016,94.0,Tomato,380,584,384
Chikkamagalore,11/11/2016,106.0,Tomato,300,496,396
Chikkamagalore,15/11/2016,67.0,Tomato,300,496,396
Chikkamagalore,16/11/2016,92.0,Tomato,300,455,355
Chikkamagalore,22/11/2016,146.0,Tomato,300,498,398
Chikkamagalore,23/11/2016,120.0,Tomato,300,590,390
Chikkamagalore,24/11/2016,66.0,Tomato,300,478,378
Chikkamagalore,25/11/2016,133.0,Tomato,274,474,374
Chikkamagalore,26/11/2016,75.0,Tomato,300,482,382
Chikkamagalore,29/11/2016,163.0,Tomato,300,441,341
Chikkamagalore,30/11/2016,130.0,Tomato,400,518,418
Davangere,2/11/2016,18.0,Tomato,150,200,175
Davangere,3/11/2016,18.0,Tomato,150,200,175
Davangere,4/11/2016,13.0,Tomato,100,300,200
Davangere,5/11/2016,15.0,Tomato,150,200,175
Davangere,8/11/2016,14.0,Tomato,150,200,175
Davangere,9/11/2016,12.0,Tomato,200,300,250
Davangere,10/11/2016,12.0,Tomato,200,300,250
Davangere,11/11/2016,8.0,Tomato,200,300,250
Davangere,15/11/2016,13.0,Tomato,200,250,235
Davangere,16/11/2016,13.0,Tomato,200,250,225
Davangere,18/11/2016,18.0,Tomato,100,150,125
Davangere,19/11/2016,20.0,Tomato,100,150,125
Davangere,22/11/2016,13.0,Tomato,100,200,150
Davangere,23/11/2016,10.0,Tomato,100,200,150
Davangere,24/11/2016,20.0,Tomato,100,200,150
Davangere,25/11/2016,10.0,Tomato,600,800,700
Davangere,26/11/2016,22.0,Tomato,150,200,175
Davangere,29/11/2016,18.0,Tomato,100,200,150
Davangere,30/11/2016,25.0,Tomato,150,200,175
Doddaballa Pur,2/11/2016,2.0,Tomato,400,600,500
Doddaballa Pur,3/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,4/11/2016,2.0,Tomato,400,600,500
Doddaballa Pur,5/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,7/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,8/11/2016,2.0,Tomato,400,600,500
Doddaballa Pur,9/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,10/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,11/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,14/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,15/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,16/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,18/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,19/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,21/11/2016,2.0,Tomato,400,600,500
Doddaballa Pur,22/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,23/11/2016,2.0,Tomato,400,600,500
Doddaballa Pur,24/11/2016,2.0,Tomato,400,600,500
Doddaballa Pur,25/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,26/11/2016,2.0,Tomato,400,600,500
Doddaballa Pur,28/11/2016,2.0,Tomato,400,600,500
Doddaballa Pur,29/11/2016,1.0,Tomato,400,600,500
Doddaballa Pur,30/11/2016,2.0,Tomato,400,600,500
Gowribidanoor,3/11/2016,6.0,Tomato,550,650,600
Gowribidanoor,11/11/2016,11.0,Tomato,400,600,500
Gowribidanoor,18/11/2016,12.0,Tomato,450,550,500
Gowribidanoor,25/11/2016,14.0,Tomato,450,550,500
Gundlupet,2/11/2016,26.0,Tomato,300,300,300
Gundlupet,9/11/2016,15.0,Tomato,225,225,225
Gundlupet,18/11/2016,13.0,Tomato,400,400,400
Hassan,2/11/2016,2.0,Tomato,780,875,875
Hassan,3/11/2016,13.0,Tomato,440,440,440
Hassan,9/11/2016,13.0,Tomato,266,282,266
Hassan,15/11/2016,14.0,Tomato,272,300,300
Hassan,16/11/2016,8.0,Tomato,535,535,535
Hassan,24/11/2016,16.0,Tomato,250,300,263
Hospet,2/11/2016,21.0,Tomato,500,800,600
Hospet,8/11/2016,20.0,Tomato,400,600,500
Hospet,9/11/2016,10.0,Tomato,300,500,400
Hospet,15/11/2016,19.0,Tomato,400,500,400
Hospet,16/11/2016,10.0,Tomato,250,500,400
Hospet,21/11/2016,20.0,Tomato,400,500,400
Hospet,22/11/2016,3.0,Tomato,400,500,400
Hospet,23/11/2016,5.0,Tomato,200,300,300
Hospet,28/11/2016,16.0,Tomato,400,400,400
Hospet,30/11/2016,10.0,Tomato,400,500,400
K.R.Nagar,2/11/2016,2.0,Tomato,1000,1000,1000
K.R.Nagar,7/11/2016,2.0,Tomato,1000,1000,1000
K.R.Nagar,10/11/2016,1.0,Tomato,1000,1000,1000
K.R.Nagar,11/11/2016,1.0,Tomato,1000,1000,1000
K.R.Nagar,14/11/2016,2.0,Tomato,500,500,500
K.R.Nagar,15/11/2016,2.0,Tomato,1000,1000,1000
K.R.Nagar,19/11/2016,1.0,Tomato,1000,1000,1000
K.R.Nagar,29/11/2016,2.0,Tomato,500,500,500
Maddur,20/11/2016,15.0,Tomato,400,400,400
Maddur,28/11/2016,15.0,Tomato,400,400,400
Maddur,29/11/2016,16.0,Tomato,400,400,400
Malur,2/11/2016,9.0,Tomato,300,1100,1000
Malur,3/11/2016,3.0,Tomato,300,1100,1000
Malur,4/11/2016,18.0,Tomato,300,1000,500
Malur,5/11/2016,10.0,Tomato,300,1000,700
Malur,7/11/2016,18.0,Tomato,300,1000,500
